Time[s],TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU11::SCU_POS_TAR,TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU11::SCU_POS_ACT,TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU_MCP::SCU_S2_PWM
26.380000,6,6,37.200000
26.390000,6,6,37.200000
26.400000,6,6,37.200000
26.410000,6,6,37.200000
26.420000,6,6,37.200000
26.430000,6,6,37.200000
26.440000,6,6,37.200000
26.450000,6,6,37.200000
26.460000,6,6,37.200000
26.470000,6,6,37.200000
26.480000,6,6,37.200000
26.490000,6,6,37.200000
26.500000,6,6,37.200000
26.510000,6,6,37.200000
26.520000,6,6,37.200000
26.530000,6,6,37.200000
26.540000,6,6,37.200000
26.550000,6,6,37.200000
26.560000,6,6,37.200000
26.570000,6,6,37.200000
26.580000,6,6,37.200000
26.590000,6,6,37.200000
26.600000,6,6,37.200000
26.610000,6,6,37.200000
26.620000,6,6,37.200000
26.630000,6,6,37.200000
26.640000,6,6,37.200000
26.650000,6,6,37.200000
26.660000,6,6,37.200000
26.670000,6,6,37.200000
26.680000,6,6,37.200000
26.690000,6,6,37.200000
26.700000,6,6,37.200000
26.710000,6,6,37.200000
26.720000,6,6,37.200000
26.730000,6,6,37.200000
26.740000,6,6,37.200000
26.750000,6,6,37.200000
26.760000,6,6,37.200000
26.770000,6,6,37.200000
26.780000,6,6,37.200000
26.790000,6,6,37.200000
26.800000,6,6,37.200000
26.810000,6,6,37.200000
26.820000,6,6,37.200000
26.830000,6,6,37.200000
26.840000,6,6,37.200000
26.850000,6,6,37.200000
26.860000,6,6,37.200000
26.870000,6,6,37.200000
26.880000,6,6,37.200000
26.890000,6,6,37.200000
26.900000,6,6,37.200000
26.910000,2,6,37.200000
26.920000,0,6,37.200000
26.930000,0,6,37.200000
26.940000,0,6,37.246299
26.950000,0,6,37.300000
26.960000,0,6,37.346137
26.970000,0,6,38.229323
26.980000,0,6,40.302342
26.990000,0,6,42.656206
27.000000,0,6,46.014528
27.010000,0,6,50.217946
27.020000,0,6,52.382576
27.030000,0,7,53.376128
27.040000,0,7,55.438117
27.050000,0,7,57.889188
27.060000,0,7,60.425052
27.070000,0,7,63.123600
27.080000,0,7,65.728109
27.090000,0,7,69.079604
27.100000,0,7,74.510143
27.110000,0,7,78.559094
27.120000,0,7,79.538491
27.130000,0,3,80.200000
27.140000,0,0,80.244663
27.150000,0,0,80.300000
27.160000,0,0,80.300000
27.170000,0,0,80.300000
27.180000,0,0,80.432940
27.190000,0,0,80.953840
27.200000,0,0,81.707283
27.210000,0,0,82.275022
27.220000,0,0,82.632113
27.230000,0,0,82.932057
27.240000,0,0,83.143899
27.250000,0,0,83.156232
27.260000,0,0,83.143691
27.270000,0,0,83.156357
27.280000,0,0,83.100000
27.290000,0,0,83.100000
27.300000,0,0,83.100000
27.310000,0,0,83.100000
27.320000,0,0,83.100000
27.330000,0,0,83.100000
27.340000,0,0,83.100000
27.350000,0,0,83.100000
27.360000,0,0,83.100000
27.370000,0,0,83.100000
27.380000,0,0,83.100000
27.390000,0,0,83.100000
27.400000,0,0,83.100000
27.410000,0,0,83.100000
27.420000,0,0,83.100000
27.430000,0,0,83.100000
27.440000,0,0,83.100000
27.450000,0,0,83.100000
27.460000,0,0,83.100000
27.470000,0,0,83.100000
27.480000,0,0,83.100000
27.490000,0,0,83.100000
27.500000,0,0,83.100000
27.510000,0,0,83.100000
27.520000,0,0,83.100000
27.530000,0,0,83.100000
27.540000,0,0,83.100000
27.550000,0,0,83.100000
27.560000,0,0,83.100000
27.570000,0,0,83.100000
27.580000,0,0,83.100000
27.590000,0,0,83.100000
27.600000,0,0,83.100000
27.610000,0,0,83.100000
27.620000,0,0,83.100000
27.630000,0,0,83.100000
27.640000,0,0,83.100000
27.650000,0,0,83.100000
27.660000,0,0,83.100000
27.670000,0,0,83.100000
27.680000,0,0,83.100000
27.690000,0,0,83.100000
27.700000,0,0,83.100000
27.710000,0,0,83.100000
27.720000,0,0,83.100000
27.730000,0,0,83.100000
27.740000,0,0,83.100000
27.750000,0,0,83.100000
27.760000,0,0,83.100000
27.770000,0,0,83.100000
27.780000,0,0,83.100000
27.790000,0,0,83.100000
27.800000,0,0,83.100000
27.810000,0,0,83.100000
27.820000,0,0,83.100000
27.830000,0,0,83.100000
27.840000,0,0,83.100000
27.850000,0,0,83.100000
27.860000,0,0,83.100000
27.870000,0,0,83.100000
27.880000,0,0,83.100000
27.890000,0,0,83.100000
27.900000,0,0,83.100000
27.910000,0,0,83.100000
27.920000,0,0,83.100000
27.930000,0,0,83.100000
27.940000,0,0,83.100000
27.950000,0,0,83.100000
27.960000,0,0,83.100000
27.970000,0,0,83.100000
27.980000,0,0,83.100000
27.990000,0,0,83.100000
28.000000,0,0,83.100000
28.010000,0,0,83.100000
28.020000,0,0,83.100000
28.030000,0,0,83.100000
28.040000,0,0,83.100000
28.050000,0,0,83.100000
28.060000,0,0,83.100000
28.070000,0,0,83.100000
28.080000,0,0,83.100000
28.090000,0,0,83.100000
28.100000,0,0,83.100000
28.110000,0,0,83.100000
28.120000,0,0,83.100000
28.130000,0,0,83.100000
28.140000,0,0,83.100000
28.150000,0,0,83.100000
28.160000,0,0,83.100000
28.170000,0,0,83.100000
28.180000,0,0,83.100000
28.190000,0,0,83.100000
28.200000,0,0,83.100000
28.210000,0,0,83.100000
28.220000,0,0,83.100000
28.230000,0,0,83.100000
28.240000,0,0,83.100000
28.250000,0,0,83.100000
28.260000,0,0,83.100000
28.270000,0,0,83.100000
28.280000,0,0,83.100000
28.290000,0,0,83.100000
28.300000,0,0,83.100000
28.310000,0,0,83.100000
28.320000,0,0,83.100000
28.330000,0,0,83.100000
28.340000,0,0,83.100000
28.350000,0,0,83.100000
28.360000,0,0,83.100000
28.370000,0,0,83.100000
28.380000,0,0,83.100000
28.390000,0,0,83.100000
28.400000,0,0,83.100000
28.410000,0,0,83.100000
28.420000,0,0,83.100000
28.430000,0,0,83.100000
28.440000,0,0,83.100000
28.450000,0,0,83.100000
28.460000,0,0,83.100000
28.470000,0,0,83.100000
28.480000,0,0,83.100000
28.490000,0,0,83.100000
28.500000,0,0,83.100000
28.510000,0,0,83.100000
28.520000,0,0,83.100000
28.530000,0,0,83.100000
28.540000,0,0,83.100000
28.550000,0,0,83.100000
28.560000,0,0,83.100000
28.570000,0,0,83.100000
28.580000,0,0,83.100000
28.590000,0,0,83.100000
28.600000,0,0,83.100000
28.610000,0,0,83.100000
28.620000,0,0,83.100000
28.630000,0,0,83.100000
28.640000,0,0,83.100000
28.650000,0,0,83.100000
28.660000,0,0,83.100000
28.670000,0,0,83.100000
28.680000,0,0,83.100000
28.690000,0,0,83.100000
28.700000,0,0,83.100000
28.710000,0,0,83.100000
28.720000,0,0,83.100000
28.730000,0,0,83.100000
28.740000,0,0,83.100000
28.750000,0,0,83.100000
28.760000,0,0,83.100000
28.770000,0,0,83.100000
28.780000,0,0,83.100000
28.790000,0,0,83.100000
28.800000,0,0,83.100000
28.810000,0,0,83.100000
28.820000,0,0,83.100000
28.830000,0,0,83.100000
28.840000,0,0,83.100000
28.850000,0,0,83.100000
28.860000,0,0,83.100000
28.870000,0,0,83.100000
28.880000,0,0,83.100000
28.890000,0,0,83.100000
28.900000,0,0,83.100000
28.910000,0,0,83.100000
28.920000,0,0,83.100000
28.930000,0,0,83.100000
28.940000,0,0,83.100000
28.950000,0,0,83.100000
28.960000,0,0,83.100000
28.970000,0,0,83.100000
28.980000,0,0,83.100000
28.990000,0,0,83.100000
29.000000,0,0,83.100000
29.010000,0,0,83.100000
29.020000,0,0,83.100000
29.030000,0,0,83.100000
29.040000,0,0,83.100000
29.050000,0,0,83.100000
29.060000,0,0,83.100000
29.070000,0,0,83.100000
29.080000,0,0,83.100000
29.090000,0,0,83.100000
29.100000,0,0,83.100000
29.110000,0,0,83.100000
29.120000,0,0,83.100000
29.130000,0,0,83.100000
29.140000,0,0,83.100000
29.150000,0,0,83.100000
29.160000,0,0,83.100000
29.170000,0,0,83.100000
29.180000,0,0,83.100000
29.190000,0,0,83.100000
29.200000,0,0,83.100000
29.210000,0,0,83.100000
29.220000,0,0,83.100000
29.230000,0,0,83.100000
29.240000,0,0,83.100000
29.250000,0,0,83.100000
29.260000,0,0,83.100000
29.270000,0,0,83.100000
29.280000,0,0,83.100000
29.290000,0,0,83.100000
29.300000,0,0,83.100000
29.310000,0,0,83.100000
29.320000,0,0,83.100000
29.330000,0,0,83.100000
29.340000,0,0,83.100000
29.350000,0,0,83.100000
29.360000,0,0,83.100000
29.370000,0,0,83.100000
29.380000,0,0,83.100000
29.390000,0,0,83.100000
29.400000,0,0,83.100000
29.410000,0,0,83.100000
29.420000,0,0,83.100000
29.430000,0,0,83.100000
29.440000,0,0,83.100000
29.450000,0,0,83.100000
29.460000,0,0,83.100000
29.470000,0,0,83.100000
29.480000,0,0,83.100000
29.490000,0,0,83.100000
29.500000,0,0,83.100000
29.510000,0,0,83.100000
29.520000,0,0,83.100000
29.530000,0,0,83.100000
29.540000,0,0,83.100000
29.550000,0,0,83.100000
29.560000,0,0,83.100000
29.570000,0,0,83.100000
29.580000,0,0,83.100000
29.590000,0,0,83.100000
29.600000,0,0,83.100000
29.610000,0,0,83.100000
29.620000,0,0,83.100000
29.630000,0,0,83.100000
29.640000,0,0,83.100000
29.650000,0,0,83.100000
29.660000,0,0,83.100000
29.670000,0,0,83.100000
29.680000,0,0,83.100000
29.690000,0,0,83.100000
29.700000,0,0,83.100000
29.710000,0,0,83.100000
29.720000,0,0,83.100000
29.730000,0,0,83.100000
29.740000,0,0,83.100000
29.750000,0,0,83.100000
29.760000,0,0,83.100000
29.770000,0,0,83.100000
29.780000,0,0,83.100000
29.790000,0,0,83.100000
29.800000,0,0,83.100000
29.810000,0,0,83.100000
29.820000,0,0,83.100000
29.830000,0,0,83.100000
29.840000,0,0,83.100000
29.850000,0,0,83.100000
29.860000,0,0,83.100000
29.870000,0,0,83.100000
29.880000,0,0,83.100000
29.890000,0,0,83.100000
29.900000,0,0,83.100000
29.910000,0,0,83.100000
29.920000,0,0,83.100000
29.930000,0,0,83.100000
29.940000,0,0,83.100000
29.950000,0,0,83.100000
29.960000,0,0,83.100000
29.970000,0,0,83.100000
29.980000,0,0,83.100000
29.990000,0,0,83.100000
30.000000,0,0,83.100000
30.010000,0,0,83.100000
30.020000,0,0,83.100000
30.030000,0,0,83.100000
30.040000,0,0,83.100000
30.050000,0,0,83.100000
30.060000,0,0,83.100000
30.070000,0,0,83.100000
30.080000,0,0,83.100000
30.090000,0,0,83.100000
30.100000,0,0,83.100000
30.110000,0,0,83.100000
30.120000,0,0,83.100000
30.130000,0,0,83.100000
30.140000,0,0,83.100000
30.150000,0,0,83.100000
30.160000,0,0,83.100000
30.170000,0,0,83.100000
30.180000,0,0,83.100000
30.190000,0,0,83.100000
30.200000,0,0,83.100000
30.210000,0,0,83.100000
30.220000,0,0,83.100000
30.230000,0,0,83.100000
30.240000,0,0,83.100000
30.250000,0,0,83.100000
30.260000,0,0,83.100000
30.270000,0,0,83.100000
30.280000,0,0,83.100000
30.290000,0,0,83.100000
30.300000,0,0,83.100000
30.310000,0,0,83.100000
30.320000,0,0,83.100000
30.330000,0,0,83.100000
30.340000,0,0,83.100000
30.350000,0,0,83.100000
30.360000,0,0,83.100000
30.370000,0,0,83.100000
30.380000,0,0,83.100000
30.390000,0,0,83.100000
30.400000,0,0,83.100000
30.410000,0,0,83.100000
30.420000,0,0,83.100000
30.430000,0,0,83.100000
30.440000,0,0,83.100000
30.450000,0,0,83.100000
30.460000,0,0,83.100000
30.470000,0,0,83.100000
30.480000,0,0,83.100000
30.490000,0,0,83.100000
30.500000,0,0,83.100000
30.510000,0,0,83.100000
30.520000,0,0,83.100000
30.530000,0,0,83.100000
30.540000,0,0,83.100000
30.550000,0,0,83.100000
30.560000,0,0,83.100000
30.570000,0,0,83.100000
30.580000,0,0,83.100000
30.590000,0,0,83.100000
30.600000,0,0,83.100000
30.610000,0,0,83.100000
30.620000,0,0,83.100000
30.630000,0,0,83.100000
30.640000,0,0,83.100000
30.650000,0,0,83.100000
30.660000,0,0,83.100000
30.670000,0,0,83.100000
30.680000,0,0,83.100000
30.690000,0,0,83.100000
30.700000,0,0,83.100000
30.710000,0,0,83.100000
30.720000,0,0,83.100000
30.730000,0,0,83.100000
30.740000,0,0,83.100000
30.750000,0,0,83.100000
30.760000,0,0,83.100000
30.770000,0,0,83.100000
30.780000,0,0,83.100000
30.790000,0,0,83.100000
30.800000,0,0,83.100000
30.810000,0,0,83.100000
30.820000,0,0,83.100000
30.830000,0,0,83.100000
30.840000,0,0,83.100000
30.850000,0,0,83.100000
30.860000,0,0,83.100000
30.870000,0,0,83.100000
30.880000,0,0,83.100000
30.890000,0,0,83.100000
30.900000,0,0,83.100000
30.910000,0,0,83.100000
30.920000,0,0,83.100000
30.930000,0,0,83.100000
30.940000,0,0,83.100000
30.950000,0,0,83.100000
30.960000,0,0,83.100000
30.970000,0,0,83.100000
30.980000,0,0,83.100000
30.990000,0,0,83.100000
31.000000,0,0,83.100000
31.010000,0,0,83.100000
31.020000,0,0,83.100000
31.030000,0,0,83.100000
31.040000,0,0,83.100000
31.050000,0,0,83.100000
31.060000,0,0,83.100000
31.070000,0,0,83.100000
31.080000,0,0,83.100000
31.090000,0,0,83.100000
31.100000,0,0,83.100000
31.110000,0,0,83.100000
31.120000,0,0,83.100000
31.130000,0,0,83.100000
31.140000,0,0,83.100000
31.150000,0,0,83.100000
31.160000,0,0,83.100000
31.170000,0,0,83.100000
31.180000,0,0,83.100000
31.190000,0,0,83.100000
31.200000,0,0,83.100000
31.210000,0,0,83.100000
31.220000,0,0,83.100000
31.230000,0,0,83.100000
31.240000,0,0,83.100000
31.250000,0,0,83.100000
31.260000,0,0,83.100000
31.270000,0,0,83.100000
31.280000,0,0,83.100000
31.290000,0,0,83.100000
31.300000,0,0,83.100000
31.310000,0,0,83.100000
31.320000,0,0,83.100000
31.330000,0,0,83.100000
31.340000,0,0,83.100000
31.350000,0,0,83.100000
31.360000,0,0,83.100000
31.370000,0,0,83.100000
31.380000,0,0,83.100000
31.390000,0,0,83.100000
31.400000,0,0,83.100000
31.410000,0,0,83.100000
31.420000,0,0,83.100000
31.430000,0,0,83.100000
31.440000,0,0,83.100000
31.450000,0,0,83.100000
31.460000,0,0,83.100000
31.470000,0,0,83.100000
31.480000,0,0,83.100000
31.490000,0,0,83.100000
31.500000,0,0,83.100000
31.510000,0,0,83.100000
31.520000,0,0,83.100000
31.530000,0,0,83.100000
31.540000,0,0,83.100000
31.550000,0,0,83.100000
31.560000,0,0,83.100000
31.570000,0,0,83.100000
31.580000,0,0,83.100000
31.590000,0,0,83.100000
31.600000,0,0,83.100000
31.610000,0,0,83.100000
31.620000,0,0,83.100000
31.630000,0,0,83.100000
31.640000,0,0,83.100000
31.650000,0,0,83.100000
31.660000,0,0,83.100000
31.670000,0,0,83.100000
31.680000,0,0,83.100000
31.690000,0,0,83.100000
31.700000,0,0,83.100000
31.710000,0,0,83.100000
31.720000,0,0,83.100000
31.730000,0,0,83.100000
31.740000,0,0,83.100000
31.750000,0,0,83.100000
31.760000,0,0,83.100000
31.770000,0,0,83.100000
31.780000,0,0,83.100000
31.790000,0,0,83.100000
31.800000,0,0,83.100000
31.810000,0,0,83.100000
31.820000,0,0,83.100000
31.830000,0,0,83.100000
31.840000,0,0,83.100000
31.850000,0,0,83.100000
31.860000,0,0,83.100000
31.870000,0,0,83.100000
31.880000,0,0,83.100000
31.890000,0,0,83.100000
31.900000,0,0,83.100000
31.910000,0,0,83.100000
31.920000,0,0,83.100000
31.930000,0,0,83.100000
31.940000,0,0,83.100000
31.950000,0,0,83.100000
31.960000,0,0,83.100000
31.970000,0,0,83.100000
31.980000,0,0,83.100000
31.990000,0,0,83.100000
32.000000,0,0,83.100000
32.010000,0,0,83.100000
32.020000,0,0,83.100000
32.030000,0,0,83.100000
32.040000,0,0,83.100000
32.050000,0,0,83.100000
32.060000,0,0,83.100000
32.070000,0,0,83.100000
32.080000,0,0,83.100000
32.090000,0,0,83.100000
32.100000,0,0,83.100000
32.110000,0,0,83.100000
32.120000,0,0,83.100000
32.130000,0,0,83.100000
32.140000,0,0,83.100000
32.150000,0,0,83.100000
32.160000,0,0,83.100000
32.170000,0,0,83.100000
32.180000,0,0,83.100000
32.190000,0,0,83.100000
32.200000,0,0,83.100000
32.210000,0,0,83.100000
32.220000,0,0,83.100000
32.230000,0,0,83.100000
32.240000,0,0,83.100000
32.250000,0,0,83.100000
32.260000,0,0,83.100000
32.270000,0,0,83.100000
32.280000,0,0,83.100000
32.290000,0,0,83.100000
32.300000,0,0,83.100000
32.310000,0,0,83.100000
32.320000,0,0,83.100000
32.330000,0,0,83.100000
32.340000,0,0,83.100000
32.350000,0,0,83.100000
32.360000,0,0,83.100000
32.370000,0,0,83.100000
32.380000,0,0,83.100000
32.390000,0,0,83.100000
32.400000,0,0,83.100000
32.410000,0,0,83.100000
32.420000,0,0,83.100000
32.430000,0,0,83.100000
32.440000,0,0,83.100000
32.450000,0,0,83.100000
32.460000,0,0,83.100000
32.470000,0,0,83.100000
32.480000,0,0,83.100000
32.490000,0,0,83.100000
32.500000,0,0,83.100000
32.510000,0,0,83.100000
32.520000,0,0,83.100000
32.530000,0,0,83.100000
32.540000,0,0,83.100000
32.550000,0,0,83.100000
32.560000,0,0,83.100000
32.570000,0,0,83.100000
32.580000,0,0,83.100000
32.590000,0,0,83.100000
32.600000,0,0,83.100000
32.610000,0,0,83.100000
32.620000,0,0,83.100000
32.630000,0,0,83.100000
32.640000,0,0,83.100000
32.650000,0,0,83.100000
32.660000,0,0,83.100000
32.670000,0,0,83.100000
32.680000,0,0,83.100000
32.690000,0,0,83.100000
32.700000,0,0,83.100000
32.710000,0,0,83.100000
32.720000,0,0,83.100000
32.730000,0,0,83.100000
32.740000,0,0,83.100000
32.750000,0,0,83.100000
32.760000,0,0,83.100000
32.770000,0,0,83.100000
32.780000,0,0,83.100000
32.790000,0,0,83.100000
32.800000,0,0,83.100000
32.810000,0,0,83.100000
32.820000,0,0,83.100000
32.830000,0,0,83.100000
32.840000,0,0,83.100000
32.850000,0,0,83.100000
32.860000,0,0,83.100000
32.870000,0,0,83.100000
32.880000,0,0,83.100000
32.890000,0,0,83.100000
32.900000,0,0,83.100000
32.910000,0,0,83.100000
32.920000,0,0,83.100000
32.930000,0,0,83.100000
32.940000,0,0,83.100000
32.950000,0,0,83.100000
32.960000,0,0,83.100000
32.970000,0,0,83.100000
32.980000,0,0,83.100000
32.990000,0,0,83.100000
33.000000,0,0,83.100000
33.010000,0,0,83.100000
33.020000,0,0,83.100000
33.030000,0,0,83.100000
33.040000,0,0,83.100000
33.050000,0,0,83.100000
33.060000,0,0,83.100000
33.070000,0,0,83.100000
33.080000,0,0,83.100000
33.090000,0,0,83.100000
33.100000,0,0,83.100000
33.110000,0,0,83.100000
33.120000,0,0,83.100000
33.130000,0,0,83.100000
33.140000,0,0,83.100000
33.150000,0,0,83.100000
33.160000,0,0,83.100000
33.170000,0,0,83.100000
33.180000,0,0,83.100000
33.190000,0,0,83.100000
33.200000,0,0,83.100000
33.210000,0,0,83.100000
33.220000,0,0,83.100000
33.230000,0,0,83.100000
33.240000,0,0,83.100000
33.250000,0,0,83.100000
33.260000,0,0,83.100000
33.270000,0,0,83.100000
33.280000,0,0,83.100000
33.290000,0,0,83.100000
33.300000,0,0,83.100000
33.310000,0,0,83.100000
33.320000,0,0,83.100000
33.330000,0,0,83.100000
33.340000,0,0,83.100000
33.350000,0,0,83.100000
33.360000,0,0,83.100000
33.370000,0,0,83.100000
33.380000,0,0,83.100000
33.390000,0,0,83.100000
33.400000,0,0,83.100000
33.410000,0,0,83.100000
33.420000,0,0,83.100000
33.430000,0,0,83.100000
33.440000,0,0,83.100000
33.450000,0,0,83.100000
33.460000,0,0,83.100000
33.470000,0,0,83.100000
33.480000,0,0,83.100000
33.490000,0,0,83.100000
33.500000,0,0,83.100000
33.510000,0,0,83.100000
33.520000,0,0,83.100000
33.530000,0,0,83.100000
33.540000,0,0,83.100000
33.550000,0,0,83.100000
33.560000,0,0,83.100000
33.570000,0,0,83.100000
33.580000,0,0,83.100000
33.590000,0,0,83.100000
33.600000,0,0,83.100000
33.610000,0,0,83.100000
33.620000,0,0,83.100000
33.630000,0,0,83.100000
33.640000,0,0,83.100000
33.650000,0,0,83.100000
33.660000,0,0,83.100000
33.670000,0,0,83.100000
33.680000,0,0,83.100000
33.690000,0,0,83.100000
33.700000,0,0,83.100000
33.710000,0,0,83.100000
33.720000,0,0,83.100000
33.730000,0,0,83.100000
33.740000,0,0,83.100000
33.750000,0,0,83.100000
33.760000,0,0,83.100000
33.770000,0,0,83.100000
33.780000,0,0,83.100000
33.790000,0,0,83.100000
33.800000,0,0,83.100000
33.810000,0,0,83.100000
33.820000,0,0,83.100000
33.830000,0,0,83.100000
33.840000,0,0,83.100000
33.850000,0,0,83.100000
33.860000,0,0,83.100000
33.870000,0,0,83.100000
33.880000,0,0,83.100000
33.890000,0,0,83.100000
33.900000,0,0,83.100000
33.910000,0,0,83.100000
33.920000,0,0,83.100000
33.930000,0,0,83.100000
33.940000,0,0,83.100000
33.950000,0,0,83.100000
33.960000,0,0,83.100000
33.970000,0,0,83.100000
33.980000,0,0,83.100000
33.990000,0,0,83.100000
34.000000,0,0,83.100000
34.010000,0,0,83.100000
34.020000,0,0,83.100000
34.030000,0,0,83.100000
34.040000,0,0,83.100000
34.050000,0,0,83.100000
34.060000,0,0,83.100000
34.070000,0,0,83.100000
34.080000,0,0,83.100000
34.090000,0,0,83.100000
34.100000,0,0,83.100000
34.110000,0,0,83.100000
34.120000,0,0,83.100000
34.130000,0,0,83.100000
34.140000,0,0,83.100000
34.150000,0,0,83.100000
34.160000,0,0,83.100000
34.170000,0,0,83.100000
34.180000,0,0,83.100000
34.190000,0,0,83.100000
34.200000,0,0,83.100000
34.210000,0,0,83.100000
34.220000,0,0,83.100000
34.230000,0,0,83.100000
34.240000,0,0,83.100000
34.250000,0,0,83.100000
34.260000,0,0,83.100000
34.270000,0,0,83.100000
34.280000,0,0,83.100000
34.290000,0,0,83.100000
34.300000,0,0,83.100000
34.310000,0,0,83.100000
34.320000,0,0,83.100000
34.330000,0,0,83.100000
34.340000,0,0,83.100000
34.350000,0,0,83.100000
34.360000,0,0,83.100000
34.370000,0,0,83.100000
34.380000,0,0,83.100000
34.390000,0,0,83.100000
34.400000,0,0,83.100000
34.410000,0,0,83.100000
34.420000,0,0,83.100000
34.430000,0,0,83.100000
34.440000,0,0,83.100000
34.450000,0,0,83.100000
34.460000,0,0,83.100000
34.470000,0,0,83.100000
34.480000,0,0,83.100000
34.490000,0,0,83.100000
34.500000,0,0,83.100000
34.510000,0,0,83.100000
34.520000,0,0,83.100000
34.530000,0,0,83.100000
34.540000,0,0,83.100000
34.550000,0,0,83.100000
34.560000,0,0,83.100000
34.570000,0,0,83.100000
34.580000,0,0,83.100000
34.590000,0,0,83.100000
34.600000,0,0,83.100000
34.610000,0,0,83.100000
34.620000,0,0,83.100000
34.630000,0,0,83.100000
34.640000,0,0,83.100000
34.650000,0,0,83.100000
34.660000,0,0,83.100000
34.670000,0,0,83.100000
34.680000,0,0,83.100000
34.690000,0,0,83.100000
34.700000,0,0,83.100000
34.710000,0,0,83.100000
34.720000,0,0,83.100000
34.730000,0,0,83.100000
34.740000,0,0,83.100000
34.750000,0,0,83.100000
34.760000,0,0,83.100000
34.770000,0,0,83.100000
34.780000,0,0,83.100000
34.790000,0,0,83.100000
34.800000,0,0,83.100000
34.810000,0,0,83.100000
34.820000,0,0,83.100000
34.830000,0,0,83.100000
34.840000,0,0,83.100000
34.850000,0,0,83.100000
34.860000,0,0,83.100000
34.870000,0,0,83.100000
34.880000,0,0,83.100000
34.890000,0,0,83.100000
34.900000,0,0,83.100000
34.910000,0,0,83.100000
34.920000,0,0,83.100000
34.930000,0,0,83.100000
34.940000,0,0,83.100000
34.950000,0,0,83.100000
34.960000,0,0,83.100000
34.970000,0,0,83.100000
34.980000,0,0,83.100000
34.990000,0,0,83.100000
35.000000,0,0,83.100000
35.010000,0,0,83.100000
35.020000,0,0,83.100000
35.030000,0,0,83.100000
35.040000,0,0,83.100000
35.050000,0,0,83.100000
35.060000,0,0,83.100000
